Year,Mode,TradeType,ContCode,DF,TradeValue,Weight,WeightLb
2013,Other/Unknown,Import,0,U,1908374524.0,4807.23,10598.12
2013,Pipeline,Export,X,1,3700857811.0,,
2013,Pipeline,Export,X,2,1275572.0,,
2013,Pipeline,Import,0,U,242271498.0,526065.0,1159773.42
2013,Rail,Export,0,1,24370685103.0,,
2013,Rail,Export,0,2,1958637509.0,,
2013,Rail,Export,1,1,1342365189.0,,
2013,Rail,Export,1,2,106494684.0,,
2013,Rail,Import,0,U,34262715061.0,10720505.52,23634640.88
2013,Rail,Import,1,U,7810147054.0,1702766.46,3753952.99
2013,Truck,Export,0,1,110136957567.0,,
2013,Truck,Export,0,2,38344198319.0,,
2013,Truck,Export,1,1,1685077393.0,,
2013,Truck,Export,1,2,212767402.0,,
2013,Truck,Import,0,U,183703122879.0,37562037.32,82810018.72
2013,Truck,Import,1,U,1268943884.0,312116.66,688098.63
2013,Vessel,Export,0,1,25492984372.0,40473288.98,89228222.35
2013,Vessel,Export,0,2,143470470.0,82425.31,181716.49
2013,Vessel,Export,1,1,1512412588.0,1650223.72,3638116.22
2013,Vessel,Export,1,2,43658359.0,7516.14,16570.23
2013,Vessel,Import,0,U,38033902595.0,68079555.02,150089548.59
2013,Vessel,Import,1,U,2153943086.0,1889958.45,4166640.2
2014,Air,Export,0,1,5001268210.0,43129.23,95083.56
2014,Air,Export,0,2,3643008172.0,19723.93,43483.77
2014,Air,Export,1,1,9115274.0,81.14,178.88
2014,Air,Export,1,2,11465291.0,134.34,296.17
2014,Air,Import,0,U,6928112947.0,57305.75,126337.4
2014,Air,Import,1,U,27891926.0,305.46,673.42
2014,Foreign Trade Zones (FTZs),Import,0,U,2950279503.0,231749.77,510920.18
2014,Foreign Trade Zones (FTZs),Import,1,U,272703025.0,53233.94,117360.61
2014,Mail (U.S. Postal Service),Export,X,1,453719.0,,
2014,Mail (U.S. Postal Service),Export,X,2,101323.0,,
2014,Mail (U.S. Postal Service),Import,0,U,3831.0,0.06,0.13
2014,Other/Unknown,Export,X,1,8705799080.0,,
2014,Other/Unknown,Export,X,2,449274070.0,,
2014,Other/Unknown,Import,0,U,1909908953.0,11807.93,26032.0
2014,Pipeline,Export,X,1,4781418653.0,,
2014,Pipeline,Import,0,U,205867401.0,590490.83,1301807.89
2014,Rail,Export,0,1,24853669112.0,,
2014,Rail,Export,0,2,2123448134.0,,
2014,Rail,Export,1,1,2539370209.0,,
2014,Rail,Export,1,2,61852827.0,,
2014,Rail,Import,0,U,35726774126.0,11628094.2,25635529.04
2014,Rail,Import,1,U,8384549584.0,1896268.88,4180552.3
2014,Truck,Export,0,1,117343806555.0,,
2014,Truck,Export,0,2,40906117722.0,,
2014,Truck,Export,1,1,2507119017.0,,
2014,Truck,Export,1,2,291572073.0,,
2014,Truck,Import,0,U,198082638426.0,40113832.95,88435758.4
2014,Truck,Import,1,U,1536564577.0,384495.75,847667.02
2014,Vessel,Export,0,1,24582447285.0,40543387.09,89382762.05
2014,Vessel,Export,0,2,81110819.0,55916.6,123274.85
2014,Vessel,Export,1,1,2382366251.0,2447348.45,5395473.34
2014,Vessel,Export,1,2,51397581.0,8407.63,18535.63
2014,Vessel,Import,0,U,36030101081.0,67577479.72,148982663.34
2014,Vessel,Import,1,U,2102081216.0,2351372.58,5183883.02
2015,Air,Export,0,1,5955232995.0,41887.12,92345.18
2015,Air,Export,0,2,3806390067.0,17964.34,39604.54
2015,Air,Export,1,1,26066983.0,271.83,599.28
2015,Air,Export,1,2,7884537.0,68.82,151.72
2015,Air,Import,0,U,6603604637.0,54696.17,120584.27
2015,Air,Import,1,U,15943307.0,320.89,707.44
2015,Foreign Trade Zones (FTZs),Import,0,U,3931066423.0,270544.9,596448.7
2015,Foreign Trade Zones (FTZs),Import,1,U,243448455.0,51040.87,112525.72
2015,Mail (U.S. Postal Service),Export,X,1,1126896.0,,
2015,Mail (U.S. Postal Service),Export,X,2,112595.0,,
2015,Mail (U.S. Postal Service),Import,0,U,32416.0,0.99,2.18
2015,Other/Unknown,Export,X,1,8374485740.0,,
2015,Other/Unknown,Export,X,2,312566199.0,,
2015,Other/Unknown,Import,0,U,1963139853.0,15998.83,35271.34
2015,Pipeline,Export,X,1,3459986584.0,,
2015,Pipeline,Import,0,U,221925237.0,724983.6,1598313.34
2015,Rail,Export,0,1,23552763086.0,,
2015,Rail,Export,0,2,1860305261.0,,
2015,Rail,Export,1,1,3149466457.0,,
2015,Rail,Export,1,2,129102997.0,,
2015,Rail,Import,0,U,33016879131.0,11044049.65,24347932.74
2015,Rail,Import,1,U,13003956932.0,2586744.87,5702789.48
2015,Truck,Export,0,1,116665125520.0,,
2015,Truck,Export,0,2,43904321934.0,,
2015,Truck,Export,1,1,2589198551.0,,
2015,Truck,Export,1,2,277264511.0,,
2015,Truck,Import,0,U,211312910203.0,40403279.92,89073878.98
2015,Truck,Import,1,U,1802621088.0,499376.28,1100934.93
2015,Vessel,Export,0,1,20678500867.0,46409688.1,102315726.58
2015,Vessel,Export,0,2,96162124.0,124584.62,274661.74
2015,Vessel,Export,1,1,1483559649.0,1976492.18,4357414.19
2015,Vessel,Export,1,2,47746981.0,10446.82,23031.27
2015,Vessel,Import,0,U,20196805026.0,62264763.18,137270142.2
2015,Vessel,Import,1,U,2428774682.0,2767934.54,6102243.85
2016,Air,Export,0,1,4786158062.0,37455.52,82575.19
2016,Air,Export,0,2,3843008224.0,18101.14,39906.14
2016,Air,Export,1,1,31818044.0,383.33,845.1
2016,Air,Export,1,2,8185883.0,55.2,121.7
2016,Air,Import,0,U,6916339419.0,57669.6,127139.55
2016,Air,Import,1,U,8883695.0,206.23,454.66
2016,Foreign Trade Zones (FTZs),Import,0,U,4185508257.0,313196.43,690479.11
2016,Foreign Trade Zones (FTZs),Import,1,U,207268806.0,27612.73,60875.58
2016,Mail (U.S. Postal Service),Export,X,1,2032637.0,,
2016,Mail (U.S. Postal Service),Export,X,2,1060834.0,,
2016,Mail (U.S. Postal Service),Import,0,U,4410.0,0.09,0.2
2016,Other/Unknown,Export,X,1,7971506716.0,,
2016,Other/Unknown,Export,X,2,199960004.0,,
2016,Other/Unknown,Import,0,U,2681999808.0,97453.3,214847.49
2016,Pipeline,Export,X,1,3737053552.0,,
2016,Pipeline,Import,0,U,195369275.0,703868.17,1551761.84
2016,Rail,Export,0,1,23094655080.0,,
2016,Rail,Export,0,2,2393774820.0,,
2016,Rail,Export,1,1,2926010767.0,,
2016,Rail,Export,1,2,166901829.0,,
2016,Rail,Import,0,U,41611036937.0,12210516.17,26919548.16
2016,Rail,Import,1,U,6987544453.0,2118001.3,4669388.03
2016,Truck,Export,0,1,109000424720.0,,
2016,Truck,Export,0,2,46543119585.0,,
2016,Truck,Export,1,1,3782135369.0,,
2016,Truck,Export,1,2,216648527.0,,
2016,Truck,Import,0,U,210848005206.0,43947497.29,96887531.48
2016,Truck,Import,1,U,2362751635.0,601678.36,1326472.15
2016,Vessel,Export,0,1,20766398710.0,54404178.72,119940540.49
2016,Vessel,Export,0,2,125802504.0,101801.32,224433.23
2016,Vessel,Export,1,1,1299409726.0,1593733.43,3513576.59
2016,Vessel,Export,1,2,63034874.0,9215.13,20315.86
2016,Vessel,Import,0,U,15391032530.0,54830444.91,120880295.46
2016,Vessel,Import,1,U,2755295236.0,2362013.96,5207343.22
2017,Air,Export,0,1,4748705047.0,43571.11,96057.74
2017,Air,Export,0,2,4373992185.0,19232.59,42400.55
2017,Air,Export,1,1,41813706.0,314.59,693.55
2017,Air,Export,1,2,14478822.0,146.4,322.76
2017,Air,Import,0,U,7472488043.0,71281.27,157148.11
2017,Air,Import,1,U,5828404.0,83.91,184.99
2017,Foreign Trade Zones (FTZs),Import,0,U,7302067544.0,351880.41,775762.59
2017,Foreign Trade Zones (FTZs),Import,1,U,186520437.0,11938.0,26318.75
2017,Mail (U.S. Postal Service),Export,X,1,1807351.0,,
2017,Mail (U.S. Postal Service),Export,X,2,314997.0,,
2017,Mail (U.S. Postal Service),Import,0,U,21252.0,14.49,31.94
2017,Other/Unknown,Export,X,1,8487393402.0,,
2017,Other/Unknown,Export,X,2,215370848.0,,
2017,Other/Unknown,Import,0,U,3121785776.0,193060.26,425624.51
2017,Pipeline,Export,X,1,3469328469.0,,
2017,Pipeline,Import,0,U,158002259.0,585875.59,1291633.04
2017,Rail,Export,0,1,22687068746.0,,
2017,Rail,Export,0,2,2333322809.0,,
2017,Rail,Export,1,1,2894411915.0,,
2017,Rail,Export,1,2,141354708.0,,
2017,Rail,Import,0,U,45163277989.0,13168656.54,29031883.58
2017,Rail,Import,1,U,6724526217.0,1755730.83,3870719.3
2017,Truck,Export,0,1,111781921245.0,,
2017,Truck,Export,0,2,48406257738.0,,
2017,Truck,Export,1,1,4477542939.0,,
2017,Truck,Export,1,2,605780847.0,,
2017,Truck,Import,0,U,214289853737.0,44885712.39,98955939.25
2017,Truck,Import,1,U,5172246415.0,1375810.01,3033138.26
2017,Vessel,Export,0,1,26137563812.0,64511463.62,142223262.93
2017,Vessel,Export,0,2,195414236.0,250868.14,553068.92
2017,Vessel,Export,1,1,1925383997.0,1831107.4,4036896.0
2017,Vessel,Export,1,2,49434818.0,8710.71,19203.81
2017,Vessel,Import,0,U,21163117298.0,53839837.41,118696382.35
2017,Vessel,Import,1,U,3285459612.0,2313139.08,5099592.68
2018,Air,Export,0,1,4987990372.0,44502.4,98110.88
2018,Air,Export,0,2,4727188146.0,18616.29,41041.85
2018,Air,Export,1,1,41048801.0,570.0,1256.63
2018,Air,Export,1,2,23838838.0,261.95,577.5
2018,Air,Import,0,U,7290128306.0,72926.82,160775.93
2018,Air,Import,1,U,4288709.0,39.13,86.27
2018,Foreign Trade Zones (FTZs),Import,0,U,7452092284.0,347973.3,767148.9
2018,Foreign Trade Zones (FTZs),Import,1,U,237743315.0,14496.88,31960.11
2018,Mail (U.S. Postal Service),Export,X,1,920583.0,,
2018,Mail (U.S. Postal Service),Export,X,2,199511.0,,
2018,Other/Unknown,Export,X,1,8853550393.0,,
2018,Other/Unknown,Export,X,2,107765992.0,,
2018,Other/Unknown,Import,0,U,3476992321.0,226075.95,498411.56
2018,Pipeline,Export,X,1,5045025890.0,,
2018,Pipeline,Import,0,U,147690041.0,556558.64,1227000.31
2018,Rail,Export,0,1,23949338830.0,,
2018,Rail,Export,0,2,2008402526.0,,
2018,Rail,Export,1,1,3886338600.0,,
2018,Rail,Export,1,2,107721087.0,,
2018,Rail,Import,0,U,42363854007.0,13173125.19,29041735.26
2018,Rail,Import,1,U,6057210994.0,2016406.93,4445411.05
2018,Truck,Export,0,1,117602665954.0,,
2018,Truck,Export,0,2,53838096339.0,,
2018,Truck,Export,1,1,5244015386.0,,
2018,Truck,Export,1,2,490950751.0,,
2018,Truck,Import,0,U,240613450572.0,50431951.81,111183289.6
2018,Truck,Import,1,U,6165828599.0,1610199.22,3549877.4
2018,Vessel,Export,0,1,32391933096.0,71470717.39,157565772.97
2018,Vessel,Export,0,2,194367254.0,330852.26,729403.51
2018,Vessel,Export,1,1,1427793827.0,1562237.23,3444139.44
2018,Vessel,Export,1,2,81205153.0,46746.82,103058.97
2018,Vessel,Import,0,U,29060335411.0,58854749.23,129752357.25
2018,Vessel,Import,1,U,3658124062.0,2644388.13,5829870.96
2019,Air,Export,0,1,4665864829.0,34984.19,77126.84
2019,Air,Export,0,2,4395091427.0,18084.74,39869.98
2019,Air,Export,1,1,32797674.0,343.8,757.95
2019,Air,Export,1,2,23256572.0,257.87,568.51
2019,Air,Import,0,U,7081738583.0,63821.93,140703.1
2019,Air,Import,1,U,5507319.0,46.34,102.16
2019,Foreign Trade Zones (FTZs),Import,0,U,4929452556.0,338171.71,745540.12
2019,Foreign Trade Zones (FTZs),Import,1,U,252707401.0,16683.4,36780.56
2019,Mail (U.S. Postal Service),Export,X,1,1451435.0,,
2019,Mail (U.S. Postal Service),Export,X,2,396916.0,,
2019,Mail (U.S. Postal Service),Import,0,U,2850.0,0.15,0.33
2019,Other/Unknown,Export,X,1,8553062973.0,,
2019,Other/Unknown,Export,X,2,95064919.0,,
2019,Other/Unknown,Import,0,U,3322757197.0,239497.67,528001.35
2019,Pipeline,Export,X,1,4920726759.0,,
2019,Pipeline,Import,0,U,127270099.0,571212.99,1259307.58
2019,Rail,Export,0,1,23173869112.0,,
2019,Rail,Export,0,2,1727424927.0,,
2019,Rail,Export,1,1,4019901239.0,,
2019,Rail,Export,1,2,76512710.0,,
2019,Rail,Import,0,U,45691866533.0,12885797.1,28408286.0
2019,Rail,Import,1,U,7579660793.0,2534656.38,5587954.15
2019,Truck,Export,0,1,114557573830.0,,
2019,Truck,Export,0,2,54028843575.0,,
2019,Truck,Export,1,1,4752488556.0,,
2019,Truck,Export,1,2,362279771.0,,
2019,Truck,Import,0,U,248915900529.0,52025642.7,114696772.41
2019,Truck,Import,1,U,6582253070.0,1648181.04,3633612.88
2019,Vessel,Export,0,1,29762522320.0,65641350.1,144714233.26
2019,Vessel,Export,0,2,110541974.0,193951.64,427589.66
2019,Vessel,Export,1,1,1063052584.0,1175639.45,2591838.24
2019,Vessel,Export,1,2,51361175.0,11462.02,25269.4
2019,Vessel,Import,0,U,29551363527.0,56910389.27,125465782.39
2019,Vessel,Import,1,U,4085524961.0,2734758.79,6029103.92
2020,Air,Export,0,1,3766912110.0,26820.43,59128.86
2020,Air,Export,0,2,4009027287.0,14019.2,30907.01
2020,Air,Export,1,1,29323354.0,326.9,720.69
2020,Air,Export,1,2,23054521.0,286.71,632.09
2020,Air,Import,0,U,6512383620.0,66404.58,146396.87
2020,Air,Import,1,U,6980535.0,47.95,105.71
2020,Foreign Trade Zones (FTZs),Import,0,U,4378465578.0,333365.85,734945.02
2020,Foreign Trade Zones (FTZs),Import,1,U,177105191.0,12760.16,28131.3
2020,Mail (U.S. Postal Service),Export,X,1,301589.0,,
2020,Mail (U.S. Postal Service),Export,X,2,173937.0,,
2020,Other/Unknown,Export,X,1,6930624214.0,,
2020,Other/Unknown,Export,X,2,128546559.0,,
2020,Other/Unknown,Import,0,U,3312201584.0,276300.58,609137.78
2020,Pipeline,Export,X,1,4886521016.0,,
2020,Pipeline,Export,X,2,5362488.0,,
2020,Pipeline,Import,0,U,61931890.0,382492.99,843251.7
2020,Rail,Export,0,1,19699355130.0,,
2020,Rail,Export,0,2,842911790.0,,
2020,Rail,Export,1,1,2861587787.0,,
2020,Rail,Export,1,2,115169307.0,,
2020,Rail,Import,0,U,39536427960.0,12210607.72,26919749.99
2020,Rail,Import,1,U,6667270939.0,3067959.59,6763685.07
2020,Truck,Export,0,1,97862080164.0,,
2020,Truck,Export,0,2,46762980037.0,,
2020,Truck,Export,1,1,4639299389.0,,
2020,Truck,Export,1,2,285692804.0,,
2020,Truck,Import,0,U,230501527528.0,59423674.96,131006622.29
2020,Truck,Import,1,U,5629087550.0,1470074.1,3240954.76
2020,Vessel,Export,0,1,18565563256.0,51184614.76,112842625.39
2020,Vessel,Export,0,2,90681604.0,101517.49,223807.49
2020,Vessel,Export,1,1,904179043.0,1283786.87,2830262.21
2020,Vessel,Export,1,2,262403516.0,33634.28,74150.81
2020,Vessel,Import,0,U,24394494548.0,58522022.04,129018820.23
2020,Vessel,Import,1,U,4216431871.0,2775859.36,6119715.06
2021,Air,Export,0,1,5169729183.0,38345.97,84538.29
2021,Air,Export,0,2,5415103156.0,19344.14,42646.48
2021,Air,Export,1,1,76498941.0,575.13,1267.94
2021,Air,Export,1,2,67472580.0,377.17,831.52
2021,Air,Import,0,U,7255423456.0,72832.61,160568.23
2021,Air,Import,1,U,2458576.0,50.46,111.25
2021,Foreign Trade Zones (FTZs),Import,0,U,4857153500.0,395686.76,872338.94
2021,Foreign Trade Zones (FTZs),Import,1,U,238423177.0,15466.42,34097.58
2021,Mail (U.S. Postal Service),Export,X,1,710852.0,,
2021,Mail (U.S. Postal Service),Export,X,2,232197.0,,
2021,Other/Unknown,Export,X,1,10040921923.0,,
2021,Other/Unknown,Export,X,2,499680676.0,,
2021,Other/Unknown,Import,0,U,3553211260.0,225582.55,497323.8
2021,Pipeline,Export,X,1,11935011311.0,,
2021,Pipeline,Import,0,U,90675242.0,331038.6,729814.32
2021,Rail,Export,0,1,27327588282.0,,
2021,Rail,Export,0,2,928316258.0,,
2021,Rail,Export,1,1,4398097690.0,,
2021,Rail,Export,1,2,54856397.0,,
2021,Rail,Import,0,U,43760510101.0,13627524.13,30043512.25
2021,Rail,Import,1,U,7748119461.0,3302598.22,7280974.09
2021,Truck,Export,0,1,122669916122.0,,
2021,Truck,Export,0,2,51856493129.0,,
2021,Truck,Export,1,1,6406936949.0,,
2021,Truck,Export,1,2,360751477.0,,
2021,Truck,Import,0,U,272989986598.0,65404183.5,144191371.03
2021,Truck,Import,1,U,6566065613.0,1444880.65,3185412.78
2021,Vessel,Export,0,1,27549631196.0,56232520.01,123971338.26
2021,Vessel,Export,0,2,464598502.0,564316.85,1244104.21
2021,Vessel,Export,1,1,1101569351.0,1329811.28,2931728.54
2021,Vessel,Export,1,2,134735881.0,40586.2,89477.15
2021,Vessel,Import,0,U,31799930653.0,57607422.11,127002474.93
2021,Vessel,Import,1,U,5843509635.0,3676291.85,8104826.54
2022,Air,Export,0,1,5132369247.0,37160.53,81924.85
2022,Air,Export,0,2,6472654350.0,24116.46,53167.63
2022,Air,Export,1,1,45938604.0,433.41,955.5
2022,Air,Export,1,2,31184384.0,108.86,239.99
2022,Air,Import,0,U,8697971423.0,85747.91,189041.56
2022,Air,Import,1,U,5094270.0,59.44,131.04
2022,Foreign Trade Zones (FTZs),Import,0,U,5581554157.0,496969.85,1095629.67
2022,Foreign Trade Zones (FTZs),Import,1,U,214202083.0,12229.1,26960.52
2022,Mail (U.S. Postal Service),Export,X,1,1198779.0,,
2022,Mail (U.S. Postal Service),Export,X,2,172861.0,,
2022,Mail (U.S. Postal Service),Import,0,U,21279.0,7.01,15.45
2022,Other/Unknown,Export,X,1,11768256797.0,,
2022,Other/Unknown,Export,X,2,420767420.0,,
2022,Other/Unknown,Import,0,U,3494078650.0,174157.27,383950.6
2022,Pipeline,Export,X,1,14608565762.0,,
2022,Pipeline,Import,0,U,119354422.0,284312.5,626801.02
2022,Rail,Export,0,1,29220324444.0,,
2022,Rail,Export,0,2,914120019.0,,
2022,Rail,Export,1,1,3103660226.0,,
2022,Rail,Export,1,2,44164191.0,,
2022,Rail,Import,0,U,48939287947.0,16121072.04,35540837.84
2022,Rail,Import,1,U,9169851039.0,2925396.03,6449386.6
2022,Truck,Export,0,1,140922854741.0,,
2022,Truck,Export,0,2,59880418096.0,,
2022,Truck,Export,1,1,6696913991.0,,
2022,Truck,Export,1,2,358139639.0,,
2022,Truck,Import,0,U,320215065158.0,66498218.52,146603302.51
2022,Truck,Import,1,U,7878071924.0,1355218.79,2987742.45
2022,Vessel,Export,0,1,43238651739.0,61637674.49,135887649.93
2022,Vessel,Export,0,2,263217073.0,201606.63,444466.01
2022,Vessel,Export,1,1,1133034155.0,1254091.78,2764795.82
2022,Vessel,Export,1,2,121256779.0,23977.85,52862.05
2022,Vessel,Import,0,U,45824507397.0,57766616.99,127353439.15
2022,Vessel,Import,1,U,4790891448.0,2764808.86,6095352.91
2023,Air,Export,0,1,5323279324.0,34916.13,76976.8
2023,Air,Export,0,2,7465541844.0,24080.98,53089.41
2023,Air,Export,1,1,97406175.0,589.04,1298.61
2023,Air,Export,1,2,116986135.0,234.76,517.56
2023,Air,Import,0,U,8557248259.0,75132.73,165639.12
2023,Air,Import,1,U,2829706.0,53.71,118.41
2023,Foreign Trade Zones (FTZs),Import,0,U,6080148443.0,507347.25,1118507.89
2023,Foreign Trade Zones (FTZs),Import,1,U,193552440.0,8537.88,18822.78
2023,Mail (U.S. Postal Service),Export,X,1,3254621.0,,
2023,Mail (U.S. Postal Service),Export,X,2,2006313.0,,
2023,Mail (U.S. Postal Service),Import,0,U,438.0,0.0,0.0
2023,Other/Unknown,Export,X,1,12030913563.0,,
2023,Other/Unknown,Export,X,2,175067944.0,,
2023,Other/Unknown,Import,0,U,3991542267.0,261599.78,576728.11
2023,Pipeline,Export,X,1,7300762477.0,,
2023,Pipeline,Import,0,U,65580908.0,259462.37,572015.93
2023,Rail,Export,0,1,29160498201.0,,
2023,Rail,Export,0,2,976002576.0,,
2023,Rail,Export,1,1,2844292575.0,,
2023,Rail,Export,1,2,54590565.0,,
2023,Rail,Import,0,U,55481923845.0,16225329.09,35770685.02
2023,Rail,Import,1,U,6847183442.0,2601139.39,5734523.92
2023,Truck,Export,0,1,149046326228.0,,
2023,Truck,Export,0,2,61113686265.0,,
2023,Truck,Export,1,1,8006130156.0,,
2023,Truck,Export,1,2,337688710.0,,
2023,Truck,Import,0,U,334772865192.0,60103347.85,132505042.74
2023,Truck,Import,1,U,7372972956.0,1325846.47,2922987.64
2023,Vessel,Export,0,1,37721292273.0,57327419.92,126385176.5
2023,Vessel,Export,0,2,168926789.0,103172.14,227455.36
2023,Vessel,Export,1,1,1148716489.0,967799.61,2133630.38
2023,Vessel,Export,1,2,134543887.0,12239.96,26984.46
2023,Vessel,Import,0,U,47203011016.0,61417040.73,135401236.33
2023,Vessel,Import,1,U,5037883074.0,2296388.14,5062663.22
2024,Air,Export,0,1,5659195867.0,34964.19,77082.75
2024,Air,Export,0,2,6805378616.0,22225.14,48997.99
2024,Air,Export,1,1,175932304.0,531.75,1172.31
2024,Air,Export,1,2,18567174.0,222.34,490.18
2024,Air,Import,0,U,8869056637.0,78168.96,172332.85
2024,Air,Import,1,U,2724788.0,21.19,46.72
2024,Foreign Trade Zones (FTZs),Import,0,U,6400260408.0,598879.79,1320302.36
2024,Foreign Trade Zones (FTZs),Import,1,U,196778414.0,12917.51,28478.2
2024,Mail (U.S. Postal Service),Export,X,1,1283550.0,,
2024,Mail (U.S. Postal Service),Export,X,2,1199509.0,,
2024,Other/Unknown,Export,X,1,12686607905.0,,
2024,Other/Unknown,Export,X,2,298709543.0,,
2024,Other/Unknown,Import,0,U,4043271292.0,259437.28,571960.62
2024,Pipeline,Export,X,1,5732854478.0,,
2024,Pipeline,Export,X,2,19324.0,,
2024,Pipeline,Import,0,U,9473808.0,153446.65,338291.55
2024,Rail,Export,0,1,27414629414.0,,
2024,Rail,Export,0,2,751948084.0,,
2024,Rail,Export,1,1,5949237601.0,,
2024,Rail,Export,1,2,203438452.0,,
2024,Rail,Import,0,U,58842948806.0,17455867.47,38483554.54
2024,Rail,Import,1,U,5088961533.0,2593594.75,5717890.86
2024,Truck,Export,0,1,151217308804.0,,
2024,Truck,Export,0,2,75514328771.0,,
2024,Truck,Export,1,1,6921272439.0,,
2024,Truck,Export,1,2,347972159.0,,
2024,Truck,Import,0,U,367887897229.0,61471918.6,135522221.18
2024,Truck,Import,1,U,7120679245.0,1232571.5,2717351.78
2024,Vessel,Export,0,1,32781487879.0,59050320.0,130183516.48
2024,Vessel,Export,0,2,248911512.0,216450.1,477190.22
2024,Vessel,Export,1,1,1226524755.0,956742.5,2109253.65
2024,Vessel,Export,1,2,84550905.0,17078.75,37652.15
2024,Vessel,Import,0,U,42021512063.0,43286594.97,95430493.0
2024,Vessel,Import,1,U,5367034360.0,2247493.68,4954869.52
2025,Air,Export,0,1,6233410464.0,31178.33,68736.37
2025,Air,Export,0,2,16093349917.0,22466.94,49531.07
2025,Air,Export,1,1,155606343.0,287.9,634.71
2025,Air,Export,1,2,58888737.0,171.53,378.16
2025,Air,Import,0,U,10607194806.0,65989.68,145482.17
2025,Air,Import,1,U,3096628.0,41.61,91.73
2025,Foreign Trade Zones (FTZs),Import,0,U,10051780674.0,1032155.8,2275511.32
2025,Foreign Trade Zones (FTZs),Import,1,U,172878416.0,11503.2,25360.18
2025,Mail (U.S. Postal Service),Export,X,1,930123.0,,
2025,Mail (U.S. Postal Service),Export,X,2,544569.0,,
2025,Other/Unknown,Export,X,1,12919446090.0,,
2025,Other/Unknown,Export,X,2,190256718.0,,
2025,Other/Unknown,Import,0,U,3553228941.0,58531.33,129039.34
2025,Pipeline,Export,X,1,8426806404.0,,
2025,Pipeline,Import,0,U,1603856.0,26007.23,57336.06
2025,Rail,Export,0,1,23939417317.0,,
2025,Rail,Export,0,2,490765309.0,,
2025,Rail,Export,1,1,8520691421.0,,
2025,Rail,Export,1,2,322496990.0,,
2025,Rail,Import,0,U,56443910493.0,16370323.59,36090342.79
2025,Rail,Import,1,U,5030012833.0,3044659.78,6712317.84
2025,Truck,Export,0,1,142298206007.0,,
2025,Truck,Export,0,2,82495977277.0,,
2025,Truck,Export,1,1,5635210368.0,,
2025,Truck,Export,1,2,565125632.0,,
2025,Truck,Import,0,U,405059053365.0,61400746.12,135365312.91
2025,Truck,Import,1,U,6187584806.0,1056148.25,2328405.55
2025,Vessel,Export,0,1,27983539690.0,54698140.65,120588614.84
2025,Vessel,Export,0,2,248183284.0,220206.95,485472.65
2025,Vessel,Export,1,1,1113393606.0,1058248.07,2333034.86
2025,Vessel,Export,1,2,267895395.0,133422.68,294146.31
2025,Vessel,Import,0,U,32982779729.0,36905548.37,81362710.05
2025,Vessel,Import,1,U,4780410844.0,2731235.4,6021336.19
